Time,PPG (Pulse)
236.38893975,-0.108642578125
236.39393983333332,-0.10638427734375
236.39893991666665,-0.1004638671875
236.40393999999998,-0.09112548828125
236.4089400833333,-0.0784912109375
236.41394016666663,-0.06292724609375
236.41894025,-0.0443115234375
236.42394033333332,-0.02325439453125
236.42894041666665,0.00018310546875
236.43394049999998,0.02532958984375
236.4389405833333,0.05181884765625
236.44394066666663,0.079833984375
236.44894075,0.109375
236.45394083333332,0.139892578125
236.45894091666665,0.17071533203125
236.46394099999998,0.20098876953125
236.4689410833333,0.230224609375
236.47394116666663,0.2581787109375
236.47894125,0.28497314453125
236.48394133333332,0.31024169921875
236.48894141666665,0.3338623046875
236.49394149999998,0.35589599609375
236.4989415833333,0.376220703125
236.50394166666663,0.39471435546875
236.50894175,0.41131591796875
236.51394183333332,0.42547607421875
236.51894191666665,0.43743896484375
236.52394199999998,0.44732666015625
236.5289420833333,0.45550537109375
236.53394216666666,0.462158203125
236.53894225,0.46722412109375
